-0.042647813,-0.05735817,-0.058075137,-0.07477844,-0.19065785,0.00122982,-0.002475647,-0.013532155,0.007275692,0.02727441,-0.093654096,0.012814019,-0.057127215,0.002995806,0.038284156,0.028210387,0.004622376,-0.047980342,-0.036538765,-0.065657414,0.056679677,0.068620965,0.06455205,-0.13294607,0.03246731,-0.12200436,-0.09812907,0.05345677,0.14750062,-0.001115769,-0.21418978,-0.08993229,0.17243981,0.020612335,0.07666544,0.12330137,0.13009207,0.010104282,0.20291619,-0.029697828,-0.04588423,0.05772,0.14211054,-0.11127363,-0.003290488,0.027058672,-0.03989411,0.09508308,0.10416966,-0.052978925,0.15337992,0.12419761,0.018411892,0.012731315,0.027944269,0.07314912,-0.19613546,-0.061919868,0.11694755,0.054610267,-0.10642065,-0.04932817,0.001019768,0.20372199
1.7880819,-0.11832504,0.5098384,-0.11870902,0.6735374,-1.1492194,-0.055311818,0.30554312,-1.5920181,-0.37117252,-0.98738587,-0.035188563,-0.0930405,-0.078364104,0.8010238,-1.0501585,-0.6505724,-1.0771723,0.47844982,-0.8624938,-0.8442162,0.22675137,-0.061314173,-0.98852473,0.48427063,-1.3784304,0.07165159,0.48829925,1.1503481,0.6279281,-0.25878495,-0.22511198,0.24010912,0.3791577,-0.3288618,0.36181194,0.9427505,-0.05309216,1.1407298,-0.3645545,1.9079814,0.030388331,-1.0681618,1.474754,0.88214403,-0.1355678,-0.10949936,0.36550367,-0.32137293,-0.007247258,-0.8679752,-0.25663996,-0.24533653,-1.0860972,0.42827773,0.6543222,0.4169138,-0.430559,-1.1627166,-0.28832453,0.056252133,1.8323014,-0.7858645,-0.45694396
-0.15487877,-0.8576503,-0.061916884,-0.3158093,0.46594498,0.22187304,0.07574148,0.10919678,0.72518456,-0.5318742,0.34755337,0.11123445,0.12574057,0.20283657,0.619586,-0.34652,-0.16053739,-0.31122717,0.15345907,-0.18467352,-0.66019326,0.19900335,-0.61859256,-0.6751547,0.012475455,-0.25174767,-0.42911878,0.3349501,-0.31904802,-0.063173324,-0.47681162,0.011318579,0.50361943,0.46973017,-0.50238186,-0.2986641,-0.6504626,-0.40384763,-0.12640326,-0.4833299,-0.8251894,-0.005300211,0.07628608,0.19976167,-0.21829592,-0.25404385,0.006041895,0.81494856,0.047357306,-0.63387537,0.4330656,0.67606616,0.6158697,-0.08936293,0.058345888,-0.037511237,0.34129095,-0.034873188,0.2039819,-0.06504343,0.619924,-0.4357605,0.007497721,0.023205692
-0.19996567,-0.43874413,-0.08841491,-0.1985516,0.3019273,0.2061103,0.063899025,-0.120299116,0.3357222,-0.23846877,0.16019063,-0.036636792,0.17825522,0.1838809,0.21077052,-0.09948853,-0.03870055,-0.11047264,0.05528101,-0.1360119,-0.36678615,0.16620447,-0.33511102,-0.31045914,0.05001385,-0.15165043,-0.21772274,0.22442226,-0.13549331,-0.03885176,-0.30148837,-0.08329025,0.28912067,0.24731568,-0.27282327,-0.080146596,-0.34121794,-0.2612128,-0.09233169,-0.18503232,-0.3931818,-0.034918554,-0.113490656,-0.003189935,-0.13319466,-0.16961841,0.003093502,0.39278358,0.12306788,-0.25926515,0.33318087,0.24096534,0.36846444,0.21065444,0.015848335,0.023850083,0.24843551,-0.1428141,-0.006848601,-0.038826276,0.38456768,-0.25987113,0.057557046,-0.011521226
0.48349822,-0.31229702,-0.14435951,-0.34903568,-0.052805554,-0.13585398,-0.024853047,0.2529876,0.4186198,0.07918146,0.031613022,-0.19240043,0.19494277,0.37933552,0.1425657,0.11202417,0.102472,-0.098298594,0.02614659,-0.13670033,0.1938704,0.03161712,-0.2419892,-0.035201795,0.08172576,-0.21843703,0.037684426,0.110393144,-0.18170632,0.04304305,-0.08943198,0.18752907,-0.058119778,-0.04811789,0.07844056,-0.32624492,0.06465908,-0.27997193,0.10053758,-0.2271658,0.15654328,-0.14435786,-0.07729341,0.16694209,0.31509447,-0.04423517,0.25373116,0.13265209,0.15737364,-0.09628091,-0.08244129,-0.14174345,-0.1322004,0.3852697,0.2984158,-0.22017348,-0.23142308,-0.08140409,-0.031352464,-0.14115441,-0.2676428,-0.2658347,-0.14332378,-0.04029742
0.11805402,-0.025033576,-0.0790471,-0.07827167,-0.14500369,-0.04258401,0.06522922,-0.1015196,0.09140671,0.08177948,-0.04887712,0.053199865,-0.07952158,-0.07198321,-0.008262357,0.058276363,-0.03131923,-0.004349677,0.015467285,0.052816715,0.07055547,0.08979068,-0.014424091,-0.07112786,0.061743293,0.048085578,-0.051641162,0.021930583,0.1292358,-0.00739634,-0.16229333,-0.07212349,0.05911934,0.07450846,0.026026994,-0.028044255,0.11477285,-0.070303805,0.053130746,0.09123008,0.002926219,-0.07625601,0.10367885,-0.06923763,0.07442298,0.003720239,-0.06267342,-0.012451781,0.06483389,-0.016885264,0.060845863,-0.08093172,0.046121377,0.058745455,-0.07628078,0.014335965,-0.15790425,-0.026717177,0.042902038,0.01900502,-0.08276046,0.001586256,-0.061413802,0.054700725
0.20262562,-0.37558946,-0.06798247,-0.11362903,-0.11891083,0.14373033,0.09540715,-0.25197643,0.09933465,-0.03019081,0.40667957,-0.1563584,0.1649815,-0.24530923,0.095541626,-0.06067656,-0.08002915,-0.13260908,-0.11192712,-0.004417305,-0.001019552,0.1947969,0.17177688,-0.17931502,-0.12375899,0.22710325,0.09586326,0.02906956,-0.061495718,-0.009326779,0.09909836,-0.25664437,0.0645392,0.16164702,0.30406392,-0.05001206,-0.37935752,0.43736124,0.29417518,0.26484352,0.21626729,-0.21490021,0.06762265,0.03135357,-0.0766499,-0.068145186,-0.14183421,0.14940125,0.018963166,-0.105165586,0.1491316,-0.25001186,-0.28405362,0.2524991,0.19945331,-0.177105,-0.25081182,0.24668914,0.16082935,0.13638647,-0.20642652,0.47979125,-0.011473218,0.22936654
0.083055675,-0.24166137,0.3452298,0.08745967,0.036019005,0.32053873,-0.28676996,0.2602878,0.37521946,0.0553564,-0.3151533,0.13077645,-0.00442898,-0.12824628,0.1116941,0.22262761,0.12415395,-0.39324147,0.23139307,0.11337344,0.11215221,-0.005026479,0.1545693,-0.15989417,-0.106888294,-0.044802472,0.34609607,-0.08574776,-0.0888613,0.038779337,-0.2940755,-0.12311582,-0.03306265,0.19131619,-0.16707061,0.020730829,0.1475084,-0.056364473,0.23268573,-0.20332208,0.1231539,0.07530374,-0.2164428,0.00482516,-0.20267785,-0.10010921,0.136545,0.10981634,0.22371848,-0.18035793,-0.002809297,0.1931659,0.2416945,-0.0647204,-0.05066137,-0.1727272,-0.042660963,0.21307372,0.19516587,0.048882656,-0.029052438,0.004339884,-0.019383207,-0.1860446
0.20074846,-0.14430092,-0.064910606,-0.09097336,-0.02023071,0.077588454,0.08393141,0.053579777,0.13198404,0.090754025,0.052888993,-0.020714346,0.15036832,0.017776,0.00273973,0.15264693,0.032332756,-0.05447851,-0.06182597,0.03828556,-0.035790563,0.15654029,-0.15298803,-0.089565076,-0.033843845,-0.19903226,-0.064716525,0.04997263,0.10906183,-0.029851468,-0.1006261,0.13928224,0.071829796,-0.001428667,-0.03422175,-0.041841708,0.15466659,-0.13297692,0.043013528,-0.01863056,-0.04710276,-0.13045171,0.15333958,0.044853088,0.009695556,-0.02538738,-0.001457535,-0.016448021,0.028470714,0.016676499,-0.071915224,-0.05016063,-0.14982456,0.084821135,0.114286914,-0.099529535,-0.19335167,-0.09364168,0.059271544,0.07057174,-0.19557802,-0.04388631,-0.036454897,0.060673732
-0.1088042,0.16575253,-0.076317385,0.026948806,0.001274734,-0.10574873,0.1011507,0.011682199,0.010522945,0.024307242,0.08523567,0.022031773,0.084729455,-0.014335462,-0.11508917,0.07581969,-0.05128752,0.073180616,-0.014054217,0.027753245,-0.04628005,-0.045126684,-0.032852724,-0.18608148,-0.026245149,-0.094148256,-0.043586202,-0.003655693,0.13157375,-0.03438008,-0.094218925,-0.053512305,-0.05964547,-0.04811956,0.034486838,0.19766362,0.2017434,-0.16703716,-0.014277711,-0.08565171,-0.056533538,-0.09990126,-0.057024967,-0.059624672,-0.013978195,0.023971202,-0.1683947,0.017626654,0.12979876,-0.045446966,0.03733004,0.015885763,0.052412137,-0.043934718,-0.046236917,0.00988782,-0.1623074,-0.04123551,-0.01767611,0.060525008,-0.070629224,-0.04021944,-0.008740716,-0.05115327
